1.5e+006,50029
1.5e+006,47052
1.5e+006,47563
1.26e+006,64499
1.26e+006,59221
1.26e+006,55889
1.04e+006,51943
1.04e+006,53711
1.04e+006,51754
840000,61743
840000,57759
840000,51388
660000,62182
660000,63489
660000,47965
500000,65684
500000,54991
500000,52588
360000,52334
360000,47938
360000,46925
240000,66292
240000,60971
240000,61924
140000,79572
140000,65074
140000,62183
60000,107275
60000,109160
60000,116720
