0,14469,162325
1.5e+006,58865
0,12010,181367
1.26e+006,84201
0,9347,164574
1.04e+006,65788
0,7821,177574
840000,64785
0,5902,155942
660000,76917
0,4436,167014
500000,68199
0,3289,171661
360000,76649
0,2202,136453
240000,84111
0,1274,180338
140000,116014
0,525,214808
60000,163331
