0,30548,36049,0.1
0,30277,36049,0.2
0,32631,36049,0.3
0,32057,35778,0.4
0,32659,32385,0.5
0,33867,25312,0.6
0,33492,19215,0.7
0,34460,16013,0.8
0,33913,14105,0.9
0,25563,2193,1
0,29009,53063,0
0,28055,46828,0.1
0,28635,44629,0.2
0,29099,34658,0.3
0,29775,32758,0.4
0,29847,32019,0.5
0,28666,26537,0.6
0,31226,22429,0.7
0,29895,20121,0.8
0,29175,16562,0.9
0,24973,3,1
